"1592135181","0","graphql","get_all_countries",0.30,0.00,25000,25000,25000,26000,26000,26000,26000,26000,26000,26000,26000,26000,17,0,25000,23921,10882,26414,0
"1592135181","0","","Aggregated",0.30,0.00,25000,25000,25000,26000,26000,26000,26000,26000,26000,26000,26000,26000,17,0,25000,23921,10882,26414,0
"1592135280","0","graphql","get_all_countries",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23000,21746,12565,23323,0
"1592135280","0","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23000,21746,12565,23323,0
"1592135574","0","graphql","get_all_countries",0.40,0.00,24000,24000,24000,24000,25000,25000,25000,25000,25000,25000,25000,25000,17,0,27000,24624,7932,27773,0
"1592135574","0","","Aggregated",0.40,0.00,24000,24000,24000,24000,25000,25000,25000,25000,25000,25000,25000,25000,17,0,27000,24624,7932,27773,0
